route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
R10,R10@2,R10-2@2#1930,CentroBairro,0.0,1,,R10-2,2
255,255@2,255-1@2#730,BairroCentro,0.0,0,,255-1,1
255,255@2,255-1@2#830,BairroCentro,0.0,0,,255-1,1
255,255@2,255-1@2#1645,BairroCentro,0.0,0,,255-1,1
255,255@2,255-2@2#800,CentroBairro,0.0,1,,255-2,1
255,255@2,255-2@2#900,CentroBairro,0.0,1,,255-2,1
255,255@2,255-2@2#1505,CentroBairro,0.0,1,,255-2,1
2671,2671@1,2671-1@1#1205,BairroCentro,0.0,0,,2671-1,2
349,349@2,349-1@2#1300,BairroCentroBairro,0.0,0,,349-1,1
654,654@3,654-1@3#1300,BairroCentro,0.0,0,,654-1,2
654,654@5,654-1@5#1300,BairroCentro,0.0,0,,654-1,2
436,436@1,436-1@1#830,BairroCentro,0.0,0,,436-1,1
436,436@1,436-2@1#857,CentroBairro,0.0,1,,436-2,1
436,436@1,436-1@1#930,BairroCentro,0.0,0,,436-1,1
436,436@1,436-2@1#957,CentroBairro,0.0,1,,436-2,1
436,436@1,436-1@1#1030,BairroCentro,0.0,0,,436-1,1
436,436@1,436-2@1#1057,CentroBairro,0.0,1,,436-2,1
436,436@1,436-1@1#1330,BairroCentro,0.0,0,,436-1,1
436,436@1,436-2@1#1357,CentroBairro,0.0,1,,436-2,1
436,436@1,436-1@1#1430,BairroCentro,0.0,0,,436-1,1
436,436@1,436-2@1#1710,CentroBairro,0.0,1,,436-2,1
436,436@2,436-1@2#600,BairroCentro,0.0,0,,436-1,1
436,436@2,436-1@2#630,BairroCentro,0.0,0,,436-1,2
436,436@2,436-1@2#700,BairroCentro,0.0,0,,436-1,1
436,436@2,436-1@2#800,BairroCentro,0.0,0,,436-1,1
436,436@2,436-1@2#900,BairroCentro,0.0,0,,436-1,1
436,436@2,436-1@2#1000,BairroCentro,0.0,0,,436-1,1
436,436@2,436-1@2#1030,BairroCentro,0.0,0,,436-1,2
436,436@2,436-1@2#1130,BairroCentro,0.0,0,,436-1,2
436,436@2,436-2@2#630,CentroBairro,0.0,1,,436-2,1
436,436@2,436-2@2#700,CentroBairro,0.0,1,,436-2,2
436,436@2,436-2@2#730,CentroBairro,0.0,1,,436-2,1
436,436@2,436-2@2#830,CentroBairro,0.0,1,,436-2,1
436,436@2,436-2@2#930,CentroBairro,0.0,1,,436-2,1
436,436@2,436-2@2#1030,CentroBairro,0.0,1,,436-2,1
436,436@2,436-2@2#1100,CentroBairro,0.0,1,,436-2,2
436,436@2,436-2@2#1200,CentroBairro,0.0,1,,436-2,2
436,436@1,436-1@1#2040,BairroCentro,0.0,0,,436-1,1
436,436@1,436-1@1#2140,BairroCentro,0.0,0,,436-1,1
436,436@1,436-2@1#2205,CentroBairro,0.0,1,,436-2,1
A954,A954@3,A954-1@3#540,TerminalBairroTerminal,0.0,0,,A954-1,1
A954,A954@3,A954-1@3#800,TerminalBairroTerminal,0.0,0,,A954-1,1
A954,A954@3,A954-1@3#1500,TerminalBairroTerminal,0.0,0,,A954-1,1
A954,A954@3,A954-1@3#1240,TerminalBairroTerminal,0.0,0,,A954-1,1
A954,A954@3,A954-1@3#1940,TerminalBairroTerminal,0.0,0,,A954-1,1
A954,A954@1,A954-1@1#1115,TerminalBairroTerminal,0.0,0,,A954-1,1
A954,A954@1,A954-1@1#1545,TerminalBairroTerminal,0.0,0,,A954-1,1
A954,A954@2,A954-1@2#530,TerminalBairroTerminal,0.0,0,,A954-1,1
A954,A954@2,A954-1@2#655,TerminalBairroTerminal,0.0,0,,A954-1,1
A954,A954@2,A954-1@2#820,TerminalBairroTerminal,0.0,0,,A954-1,1
A954,A954@2,A954-1@2#945,TerminalBairroTerminal,0.0,0,,A954-1,1
A954,A954@2,A954-1@2#1115,TerminalBairroTerminal,0.0,0,,A954-1,1
A954,A954@2,A954-1@2#1250,TerminalBairroTerminal,0.0,0,,A954-1,1
A954,A954@2,A954-1@2#1415,TerminalBairroTerminal,0.0,0,,A954-1,1
A954,A954@2,A954-1@2#1545,TerminalBairroTerminal,0.0,0,,A954-1,1
A954,A954@2,A954-1@2#1715,TerminalBairroTerminal,0.0,0,,A954-1,1
A954,A954@2,A954-1@2#1840,TerminalBairroTerminal,0.0,0,,A954-1,1
A954,A954@2,A954-1@2#2005,TerminalBairroTerminal,0.0,0,,A954-1,1
3951,3951@1,3951-1@1#555,BairroCentro,0.0,0,,3951-1,2
345,345@1,345-1@1#1535,BairroCentro,0.0,0,,345-1,2
345,345@1,345-2@1#1605,CentroBairro,0.0,1,,345-2,2
2671,2671@1,2671-1@1#700,BairroCentro,0.0,0,,2671-1,2
2671,2671@1,2671-1@1#950,BairroCentro,0.0,0,,2671-1,2
2671,2671@1,2671-1@1#1350,BairroCentro,0.0,0,,2671-1,2
2671,2671@1,2671-2@1#820,CentroBairro,0.0,1,,2671-2,2
2671,2671@1,2671-2@1#1110,CentroBairro,0.0,1,,2671-2,2
2671,2671@1,2671-2@1#1515,CentroBairro,0.0,1,,2671-2,2
6135,6135@2,6135-1@2#500,BairroCentro,0.0,0,,6135-1,1
6135,6135@2,6135-1@2#600,BairroCentro,0.0,0,,6135-1,1
6135,6135@2,6135-1@2#700,BairroCentro,0.0,0,,6135-1,1
6135,6135@2,6135-1@2#800,BairroCentro,0.0,0,,6135-1,1
6135,6135@2,6135-1@2#900,BairroCentro,0.0,0,,6135-1,1
6135,6135@2,6135-1@2#930,BairroCentro,0.0,0,,6135-1,1
6135,6135@2,6135-1@2#1000,BairroCentro,0.0,0,,6135-1,1
6135,6135@2,6135-1@2#1030,BairroCentro,0.0,0,,6135-1,1
6135,6135@2,6135-1@2#1100,BairroCentro,0.0,0,,6135-1,1
6135,6135@2,6135-1@2#1130,BairroCentro,0.0,0,,6135-1,1
6135,6135@2,6135-1@2#1230,BairroCentro,0.0,0,,6135-1,1
6135,6135@2,6135-1@2#1300,BairroCentro,0.0,0,,6135-1,1
6135,6135@2,6135-1@2#1330,BairroCentro,0.0,0,,6135-1,1
6135,6135@2,6135-1@2#1400,BairroCentro,0.0,0,,6135-1,1
6135,6135@2,6135-1@2#1430,BairroCentro,0.0,0,,6135-1,1
6135,6135@2,6135-1@2#1500,BairroCentro,0.0,0,,6135-1,1
441,441@2,441-1@2#2050,BairroCentro,0.0,0,,441-1,2
613,613@1,613-1@1#540,BairroCentro,0.0,0,,613-1,1
613,613@1,613-2@1#2000,CentroBairro,0.0,1,,613-2,1
718,718@1,718-2@1#1050,CentroBairro,0.0,1,,718-2,1
179,179@1,179-1@1#940,BairroCentro,0.0,0,,179-1,2
179,179@1,179-2@1#1340,CentroBairro,0.0,1,,179-2,2
179,179@1,179-2@1#1420,CentroBairro,0.0,1,,179-2,2
179,179@1,179-2@1#1440,CentroBairro,0.0,1,,179-2,2
179,179@1,179-2@1#1500,CentroBairro,0.0,1,,179-2,2
179,179@1,179-2@1#1540,CentroBairro,0.0,1,,179-2,2
179,179@1,179-2@1#1600,CentroBairro,0.0,1,,179-2,2
613,613@1,613-1@1#1515,BairroCentro,0.0,0,,613-1,1
613,613@1,613-2@1#1825,CentroBairro,0.0,1,,613-2,1
613,613@1,613-1@1#2050,BairroCentro,0.0,0,,613-1,1
613,613@1,613-2@1#2230,CentroBairro,0.0,1,,613-2,1
718,718@3,718-1@3#530,BairroCentro,0.0,0,,718-1,1
718,718@3,718-1@3#650,BairroCentro,0.0,0,,718-1,1
718,718@3,718-1@3#810,BairroCentro,0.0,0,,718-1,1
3762,3762@1,3762-1@1#2000,TerminalBairroTerminal,0.0,0,,3762-1,2
718,718@1,718-2@1#1550,CentroBairro,0.0,1,,718-2,1
441,441@2,441-1@2#1830,BairroCentro,0.0,0,,441-1,2
3762,3762@1,3762-1@1#2030,TerminalBairroTerminal,0.0,0,,3762-1,2
3762,3762@1,3762-1@1#2100,TerminalBairroTerminal,0.0,0,,3762-1,2
3762,3762@3,3762-1@3#625,TerminalBairroTerminal,0.0,0,,3762-1,1
3762,3762@3,3762-1@3#735,TerminalBairroTerminal,0.0,0,,3762-1,1
3762,3762@3,3762-1@3#845,TerminalBairroTerminal,0.0,0,,3762-1,1
3762,3762@3,3762-1@3#955,TerminalBairroTerminal,0.0,0,,3762-1,1
3762,3762@3,3762-1@3#1215,TerminalBairroTerminal,0.0,0,,3762-1,1
3762,3762@3,3762-1@3#1325,TerminalBairroTerminal,0.0,0,,3762-1,1
3762,3762@3,3762-1@3#1435,TerminalBairroTerminal,0.0,0,,3762-1,1
3762,3762@3,3762-1@3#1915,TerminalBairroTerminal,0.0,0,,3762-1,1
3762,3762@3,3762-1@3#2025,TerminalBairroTerminal,0.0,0,,3762-1,1
441,441@2,441-1@2#710,BairroCentro,0.0,0,,441-1,2
441,441@2,441-2@2#745,CentroBairro,0.0,1,,441-2,2
441,441@2,441-1@2#830,BairroCentro,0.0,0,,441-1,2
441,441@2,441-2@2#905,CentroBairro,0.0,1,,441-2,2
441,441@2,441-1@2#1125,BairroCentro,0.0,0,,441-1,2
441,441@2,441-2@2#1200,CentroBairro,0.0,1,,441-2,2
441,441@2,441-1@2#1240,BairroCentro,0.0,0,,441-1,2
441,441@2,441-2@2#1315,CentroBairro,0.0,1,,441-2,2
441,441@2,441-1@2#1355,BairroCentro,0.0,0,,441-1,2
441,441@2,441-2@2#1430,CentroBairro,0.0,1,,441-2,2
441,441@2,441-1@2#635,BairroCentro,0.0,0,,441-1,1
441,441@2,441-2@2#710,CentroBairro,0.0,1,,441-2,1
441,441@2,441-1@2#745,BairroCentro,0.0,0,,441-1,1
441,441@2,441-2@2#820,CentroBairro,0.0,1,,441-2,1
441,441@2,441-1@2#855,BairroCentro,0.0,0,,441-1,1
441,441@2,441-2@2#930,CentroBairro,0.0,1,,441-2,1
441,441@2,441-1@2#1010,BairroCentro,0.0,0,,441-1,1
441,441@2,441-2@2#1045,CentroBairro,0.0,1,,441-2,1
441,441@2,441-1@2#1305,BairroCentro,0.0,0,,441-1,1
441,441@2,441-2@2#1340,CentroBairro,0.0,1,,441-2,1
441,441@2,441-1@2#1420,BairroCentro,0.0,0,,441-1,1
441,441@2,441-2@2#1455,CentroBairro,0.0,1,,441-2,1
441,441@2,441-1@2#810,BairroCentro,0.0,0,,441-1,2
441,441@2,441-2@2#845,CentroBairro,0.0,1,,441-2,2
441,441@2,441-1@2#920,BairroCentro,0.0,0,,441-1,2
441,441@2,441-2@2#955,CentroBairro,0.0,1,,441-2,2
441,441@2,441-1@2#1035,BairroCentro,0.0,0,,441-1,2
441,441@2,441-2@2#1110,CentroBairro,0.0,1,,441-2,2
441,441@2,441-1@2#1150,BairroCentro,0.0,0,,441-1,2
441,441@2,441-2@2#1225,CentroBairro,0.0,1,,441-2,2
441,441@2,441-1@2#1510,BairroCentro,0.0,0,,441-1,2
441,441@2,441-2@2#1545,CentroBairro,0.0,1,,441-2,2
441,441@2,441-1@2#945,BairroCentro,0.0,0,,441-1,2
441,441@2,441-2@2#1020,CentroBairro,0.0,1,,441-2,2
441,441@2,441-1@2#1100,BairroCentro,0.0,0,,441-1,2
441,441@2,441-2@2#1135,CentroBairro,0.0,1,,441-2,2
441,441@2,441-1@2#1215,BairroCentro,0.0,0,,441-1,2
441,441@2,441-2@2#1250,CentroBairro,0.0,1,,441-2,2
441,441@2,441-1@2#1330,BairroCentro,0.0,0,,441-1,2
441,441@2,441-2@2#1405,CentroBairro,0.0,1,,441-2,2
441,441@2,441-1@2#1625,BairroCentro,0.0,0,,441-1,2
441,441@2,441-2@2#1700,CentroBairro,0.0,1,,441-2,2
441,441@2,441-1@2#1740,BairroCentro,0.0,0,,441-1,2
441,441@2,441-2@2#1815,CentroBairro,0.0,1,,441-2,2
441,441@2,441-1@2#1445,BairroCentro,0.0,0,,441-1,2
441,441@2,441-2@2#1520,CentroBairro,0.0,1,,441-2,2
441,441@2,441-1@2#1600,BairroCentro,0.0,0,,441-1,2
441,441@2,441-2@2#1635,CentroBairro,0.0,1,,441-2,2
441,441@2,441-1@2#1805,BairroCentro,0.0,0,,441-1,2
441,441@2,441-2@2#1840,CentroBairro,0.0,1,,441-2,2
441,441@2,441-1@2#1920,BairroCentro,0.0,0,,441-1,2
441,441@2,441-2@2#1955,CentroBairro,0.0,1,,441-2,2
441,441@2,441-2@2#2125,CentroBairro,0.0,1,,441-2,2
441,441@2,441-1@2#1535,BairroCentro,0.0,0,,441-1,1
617,617@2,617-1@2#730,CentroBairroCentro,0.0,0,,617-1,1
A876,A876@1,A876-1@1#735,BairroTerminal,0.0,0,,A876-1,2
A876,A876@1,A876-1@1#1300,BairroTerminal,0.0,0,,A876-1,2
A876,A876@1,A876-2@1#1205,TerminalBairro,0.0,1,,A876-2,2
A876,A876@1,A876-2@1#1735,TerminalBairro,0.0,1,,A876-2,2
B51,B51@1,B51-1@1#820,BairroCentroBairro,0.0,0,,B51-1,1
176,176@1,176-1@1#900,BairroCentro,0.0,0,,176-1,2
176,176@1,176-2@1#1000,CentroBairro,0.0,1,,176-2,2
M31,M31@1,M31-2@1#2520,CentroBairro,0.0,1,,M31-2,2
A991,A991@2,A991-1@2#545,BairroCentroBairro,0.0,0,,A991-1,2
A991,A991@2,A991-1@2#735,BairroCentroBairro,0.0,0,,A991-1,2
A991,A991@2,A991-1@2#925,BairroCentroBairro,0.0,0,,A991-1,2
A991,A991@2,A991-1@2#1115,BairroCentroBairro,0.0,0,,A991-1,2
A991,A991@2,A991-1@2#1305,BairroCentroBairro,0.0,0,,A991-1,2
A991,A991@2,A991-1@2#1455,BairroCentroBairro,0.0,0,,A991-1,2
A991,A991@2,A991-1@2#1645,BairroCentroBairro,0.0,0,,A991-1,2
A991,A991@2,A991-1@2#1835,BairroCentroBairro,0.0,0,,A991-1,2
A991,A991@2,A991-1@2#2025,BairroCentroBairro,0.0,0,,A991-1,2
A991,A991@3,A991-1@3#545,BairroCentroBairro,0.0,0,,A991-1,2
A991,A991@3,A991-1@3#735,BairroCentroBairro,0.0,0,,A991-1,2
A991,A991@3,A991-1@3#925,BairroCentroBairro,0.0,0,,A991-1,2
A991,A991@3,A991-1@3#1115,BairroCentroBairro,0.0,0,,A991-1,2
A991,A991@3,A991-1@3#1305,BairroCentroBairro,0.0,0,,A991-1,2
A991,A991@3,A991-1@3#1455,BairroCentroBairro,0.0,0,,A991-1,2
A991,A991@3,A991-1@3#1645,BairroCentroBairro,0.0,0,,A991-1,2
A991,A991@3,A991-1@3#1840,BairroCentroBairro,0.0,0,,A991-1,2
A991,A991@3,A991-1@3#2045,BairroCentroBairro,0.0,0,,A991-1,2
A991,A991@5,A991-1@5#545,BairroCentroBairro,0.0,0,,A991-1,2
A991,A991@5,A991-1@5#735,BairroCentroBairro,0.0,0,,A991-1,2
A991,A991@5,A991-1@5#925,BairroCentroBairro,0.0,0,,A991-1,2
A991,A991@5,A991-1@5#1115,BairroCentroBairro,0.0,0,,A991-1,2
A991,A991@5,A991-1@5#1305,BairroCentroBairro,0.0,0,,A991-1,2
A991,A991@5,A991-1@5#1455,BairroCentroBairro,0.0,0,,A991-1,2
A991,A991@5,A991-1@5#1645,BairroCentroBairro,0.0,0,,A991-1,2
A991,A991@5,A991-1@5#1840,BairroCentroBairro,0.0,0,,A991-1,2
A991,A991@5,A991-1@5#2045,BairroCentroBairro,0.0,0,,A991-1,2
397,397@2,397-2@2#855,CentroBairro,0.0,1,,397-2,1
439,439@1,439-1@1#600,BairroCentro,0.0,0,,439-1,1
497,497@1,497-1@1#620,BairroTerminal,0.0,0,,497-1,1
671,671@2,671-1@2#600,BairroCentro,0.0,0,,671-1,1
671,671@2,671-1@2#640,BairroCentro,0.0,0,,671-1,2
671,671@2,671-1@2#720,BairroCentro,0.0,0,,671-1,1
671,671@2,671-1@2#800,BairroCentro,0.0,0,,671-1,2
671,671@2,671-1@2#840,BairroCentro,0.0,0,,671-1,1
671,671@2,671-1@2#920,BairroCentro,0.0,0,,671-1,2
671,671@2,671-1@2#1000,BairroCentro,0.0,0,,671-1,1
671,671@2,671-1@2#1040,BairroCentro,0.0,0,,671-1,2
671,671@2,671-1@2#1855,BairroCentro,0.0,0,,671-1,2
671,671@2,671-2@2#640,CentroBairro,0.0,1,,671-2,1
671,671@2,671-2@2#720,CentroBairro,0.0,1,,671-2,2
671,671@2,671-2@2#800,CentroBairro,0.0,1,,671-2,1
671,671@2,671-2@2#840,CentroBairro,0.0,1,,671-2,2
671,671@2,671-2@2#920,CentroBairro,0.0,1,,671-2,1
671,671@2,671-2@2#1000,CentroBairro,0.0,1,,671-2,2
671,671@2,671-2@2#1040,CentroBairro,0.0,1,,671-2,1
671,671@2,671-2@2#1120,CentroBairro,0.0,1,,671-2,2
671,671@2,671-2@2#1935,CentroBairro,0.0,1,,671-2,2
211,211@1,211-1@1#1425,BairroCentro,0.0,0,,211-1,1
211,211@1,211-2@1#1535,CentroBairro,0.0,1,,211-2,1
266,266@3,266-1@3#615,BairroCentro,0.0,0,,266-1,2
188,188@2,188-1@2#1815,BairroCentro,0.0,0,,188-1,1
188,188@2,188-2@2#1855,CentroBairro,0.0,1,,188-2,1
2741,2741@1,2741-1@1#603,BairroCentro,0.0,0,,2741-1,1
2741,2741@1,2741-1@1#700,BairroCentro,0.0,0,,2741-1,1
2741,2741@1,2741-1@1#800,BairroCentro,0.0,0,,2741-1,1
2741,2741@1,2741-2@1#630,CentroBairro,0.0,1,,2741-2,1
2741,2741@1,2741-2@1#730,CentroBairro,0.0,1,,2741-2,1
2741,2741@1,2741-2@1#830,CentroBairro,0.0,1,,2741-2,1
283,283@1,283-1@1#730,BairroCentro,0.0,0,,283-1,1
B55,B55@2,B55-1@2#600,BairroCentroBairro,0.0,0,,B55-1,2
B55,B55@2,B55-1@2#640,BairroCentroBairro,0.0,0,,B55-1,2
B55,B55@2,B55-1@2#1000,BairroCentroBairro,0.0,0,,B55-1,2
B55,B55@3,B55-1@3#630,BairroCentroBairro,0.0,0,,B55-1,1
B55,B55@5,B55-1@5#630,BairroCentroBairro,0.0,0,,B55-1,1
617,617@1,617-1@1#730,CentroBairroCentro,0.0,0,,617-1,1
B51,B51@1,B51-1@1#730,BairroCentroBairro,0.0,0,,B51-1,1
B51,B51@1,B51-1@1#910,BairroCentroBairro,0.0,0,,B51-1,1
B51,B51@1,B51-1@1#1115,BairroCentroBairro,0.0,0,,B51-1,1
B51,B51@1,B51-1@1#1230,BairroCentroBairro,0.0,0,,B51-1,1
B51,B51@1,B51-1@1#1550,BairroCentroBairro,0.0,0,,B51-1,1
B51,B51@1,B51-1@1#1640,BairroCentroBairro,0.0,0,,B51-1,1
B51,B51@1,B51-1@1#1800,BairroCentroBairro,0.0,0,,B51-1,1
B51,B51@3,B51-1@3#830,BairroCentroBairro,0.0,0,,B51-1,1
B51,B51@3,B51-1@3#930,BairroCentroBairro,0.0,0,,B51-1,1
R62,R62@1,R62-1@1#1320,BairroCentro,0.0,0,,R62-1,1
614,614@1,614-1@1#620,BairroCentro,0.0,0,,614-1,1
614,614@1,614-1@1#940,BairroCentro,0.0,0,,614-1,1
614,614@1,614-1@1#1020,BairroCentro,0.0,0,,614-1,1
614,614@1,614-1@1#1220,BairroCentro,0.0,0,,614-1,1
614,614@1,614-1@1#1340,BairroCentro,0.0,0,,614-1,1
A360,A360@2,A360-1@2#600,TerminalBairroTerminal,0.0,0,,A360-1,1
A360,A360@2,A360-1@2#710,TerminalBairroTerminal,0.0,0,,A360-1,1
A360,A360@3,A360-1@3#1350,TerminalBairroTerminal,0.0,0,,A360-1,2
A671,A671@1,A671-1@1#720,BairroTerminal,0.0,0,,A671-1,2
A671,A671@1,A671-1@1#1230,BairroTerminal,0.0,0,,A671-1,2
A974,A974@3,A974-1@3#645,TerminalBairroTerminal,0.0,0,,A974-1,2
A974,A974@3,A974-1@3#745,TerminalBairroTerminal,0.0,0,,A974-1,2
A974,A974@3,A974-1@3#845,TerminalBairroTerminal,0.0,0,,A974-1,2
A974,A974@3,A974-1@3#945,TerminalBairroTerminal,0.0,0,,A974-1,2
A974,A974@3,A974-1@3#1045,TerminalBairroTerminal,0.0,0,,A974-1,2
A974,A974@3,A974-1@3#1945,TerminalBairroTerminal,0.0,0,,A974-1,2
614,614@1,614-1@1#820,BairroCentro,0.0,0,,614-1,1
614,614@1,614-1@1#900,BairroCentro,0.0,0,,614-1,1
614,614@1,614-1@1#1100,BairroCentro,0.0,0,,614-1,1
614,614@1,614-1@1#1140,BairroCentro,0.0,0,,614-1,1
614,614@1,614-1@1#1300,BairroCentro,0.0,0,,614-1,1
614,614@1,614-1@1#1420,BairroCentro,0.0,0,,614-1,1
614,614@1,614-1@1#1500,BairroCentro,0.0,0,,614-1,1
614,614@1,614-1@1#1540,BairroCentro,0.0,0,,614-1,1
614,614@1,614-2@1#822,CentroBairro,0.0,1,,614-2,1
614,614@1,614-2@1#1830,CentroBairro,0.0,1,,614-2,1
A87,A87@1,A87-2@1#1700,TerminalBairro,0.0,1,,A87-2,2
344,344@3,344-1@3#825,BairroCentro,0.0,0,,344-1,1
344,344@3,344-2@3#900,CentroBairro,0.0,1,,344-2,1
344,344@3,344-1@3#745,BairroCentro,0.0,0,,344-1,2
344,344@3,344-2@3#820,CentroBairro,0.0,1,,344-2,2
A360,A360@2,A360-1@2#635,TerminalBairroTerminal,0.0,0,,A360-1,1
A360,A360@2,A360-1@2#745,TerminalBairroTerminal,0.0,0,,A360-1,1
A360,A360@2,A360-1@2#820,TerminalBairroTerminal,0.0,0,,A360-1,1
A360,A360@2,A360-1@2#855,TerminalBairroTerminal,0.0,0,,A360-1,1
A974,A974@2,A974-1@2#645,TerminalBairroTerminal,0.0,0,,A974-1,2
A974,A974@2,A974-1@2#745,TerminalBairroTerminal,0.0,0,,A974-1,2
A974,A974@2,A974-1@2#845,TerminalBairroTerminal,0.0,0,,A974-1,2
A974,A974@2,A974-1@2#945,TerminalBairroTerminal,0.0,0,,A974-1,2
A974,A974@2,A974-1@2#1045,TerminalBairroTerminal,0.0,0,,A974-1,2
A974,A974@2,A974-1@2#1945,TerminalBairroTerminal,0.0,0,,A974-1,2
470,470@2,470-1@2#630,BairroCentro,0.0,0,,470-1,2
470,470@3,470-1@3#600,BairroCentro,0.0,0,,470-1,1
A87,A87@1,A87-1@1#625,BairroTerminal,0.0,0,,A87-1,2
A87,A87@1,A87-1@1#830,BairroTerminal,0.0,0,,A87-1,2
A87,A87@1,A87-1@1#930,BairroTerminal,0.0,0,,A87-1,2
A87,A87@1,A87-1@1#1130,BairroTerminal,0.0,0,,A87-1,2
A87,A87@1,A87-1@1#1530,BairroTerminal,0.0,0,,A87-1,2
A87,A87@1,A87-1@1#1630,BairroTerminal,0.0,0,,A87-1,2
A87,A87@1,A87-1@1#1730,BairroTerminal,0.0,0,,A87-1,2
A87,A87@1,A87-1@1#1830,BairroTerminal,0.0,0,,A87-1,2
A87,A87@1,A87-1@1#2130,BairroTerminal,0.0,0,,A87-1,2
A87,A87@1,A87-2@1#1100,TerminalBairro,0.0,1,,A87-2,2
A87,A87@1,A87-2@1#1600,TerminalBairro,0.0,1,,A87-2,2
A87,A87@1,A87-2@1#2030,TerminalBairro,0.0,1,,A87-2,2
A87,A87@1,A87-2@1#2200,TerminalBairro,0.0,1,,A87-2,2
A87,A87@2,A87-1@2#625,BairroTerminal,0.0,0,,A87-1,2
A87,A87@2,A87-1@2#730,BairroTerminal,0.0,0,,A87-1,2
A87,A87@2,A87-1@2#830,BairroTerminal,0.0,0,,A87-1,2
A87,A87@2,A87-1@2#1530,BairroTerminal,0.0,0,,A87-1,2
A87,A87@2,A87-1@2#1630,BairroTerminal,0.0,0,,A87-1,2
A87,A87@2,A87-1@2#1730,BairroTerminal,0.0,0,,A87-1,2
A87,A87@2,A87-1@2#1830,BairroTerminal,0.0,0,,A87-1,2
A87,A87@2,A87-1@2#1930,BairroTerminal,0.0,0,,A87-1,2
A87,A87@3,A87-1@3#525,BairroTerminal,0.0,0,,A87-1,2
A87,A87@3,A87-1@3#730,BairroTerminal,0.0,0,,A87-1,2
A87,A87@3,A87-1@3#930,BairroTerminal,0.0,0,,A87-1,2
A87,A87@3,A87-1@3#1500,BairroTerminal,0.0,0,,A87-1,2
A87,A87@3,A87-1@3#1730,BairroTerminal,0.0,0,,A87-1,2
A87,A87@3,A87-1@3#1930,BairroTerminal,0.0,0,,A87-1,2
A87,A87@5,A87-1@5#525,BairroTerminal,0.0,0,,A87-1,2
A87,A87@5,A87-1@5#730,BairroTerminal,0.0,0,,A87-1,2
A87,A87@5,A87-1@5#930,BairroTerminal,0.0,0,,A87-1,2
A87,A87@5,A87-1@5#1500,BairroTerminal,0.0,0,,A87-1,2
A87,A87@5,A87-1@5#1730,BairroTerminal,0.0,0,,A87-1,2
A87,A87@5,A87-1@5#1930,BairroTerminal,0.0,0,,A87-1,2
A87,A87@3,A87-2@3#800,TerminalBairro,0.0,1,,A87-2,2
A87,A87@3,A87-2@3#900,TerminalBairro,0.0,1,,A87-2,2
A87,A87@3,A87-2@3#1530,TerminalBairro,0.0,1,,A87-2,2
A87,A87@3,A87-2@3#1700,TerminalBairro,0.0,1,,A87-2,2
A87,A87@3,A87-2@3#1900,TerminalBairro,0.0,1,,A87-2,2
A87,A87@5,A87-2@5#800,TerminalBairro,0.0,1,,A87-2,2
A87,A87@5,A87-2@5#900,TerminalBairro,0.0,1,,A87-2,2
A87,A87@5,A87-2@5#1530,TerminalBairro,0.0,1,,A87-2,2
A87,A87@5,A87-2@5#1700,TerminalBairro,0.0,1,,A87-2,2
441,441@2,441-2@2#1610,CentroBairro,0.0,1,,441-2,1
441,441@2,441-1@2#1650,BairroCentro,0.0,0,,441-1,1
441,441@2,441-2@2#1725,CentroBairro,0.0,1,,441-2,1
441,441@2,441-1@2#1855,BairroCentro,0.0,0,,441-1,1
441,441@2,441-2@2#1930,CentroBairro,0.0,1,,441-2,1
441,441@2,441-1@2#2020,BairroCentro,0.0,0,,441-1,2
441,441@2,441-2@2#2055,CentroBairro,0.0,1,,441-2,2
441,441@2,441-1@2#1715,BairroCentro,0.0,0,,441-1,2
441,441@2,441-2@2#1750,CentroBairro,0.0,1,,441-2,2
441,441@2,441-2@2#1905,CentroBairro,0.0,1,,441-2,2
441,441@2,441-1@2#1945,BairroCentro,0.0,0,,441-1,2
441,441@2,441-2@2#2025,CentroBairro,0.0,1,,441-2,2
244,244@2,244-1@2#725,BairroCentro,0.0,0,,244-1,1
B02,B02@2,B02-1@2#600,BairroCentroBairro,0.0,0,,B02-1,2
B02,B02@2,B02-1@2#630,BairroCentroBairro,0.0,0,,B02-1,2
B02,B02@2,B02-1@2#655,BairroCentroBairro,0.0,0,,B02-1,2
B02,B02@2,B02-1@2#725,BairroCentroBairro,0.0,0,,B02-1,2
B02,B02@2,B02-1@2#755,BairroCentroBairro,0.0,0,,B02-1,2
B02,B02@2,B02-1@2#825,BairroCentroBairro,0.0,0,,B02-1,2
B02,B02@2,B02-1@2#855,BairroCentroBairro,0.0,0,,B02-1,2
B02,B02@2,B02-1@2#925,BairroCentroBairro,0.0,0,,B02-1,2
B02,B02@2,B02-1@2#955,BairroCentroBairro,0.0,0,,B02-1,2
B02,B02@2,B02-1@2#1025,BairroCentroBairro,0.0,0,,B02-1,2
B02,B02@2,B02-1@2#1055,BairroCentroBairro,0.0,0,,B02-1,2
B02,B02@2,B02-1@2#1125,BairroCentroBairro,0.0,0,,B02-1,2
B02,B02@2,B02-1@2#1155,BairroCentroBairro,0.0,0,,B02-1,2
B02,B02@2,B02-1@2#1225,BairroCentroBairro,0.0,0,,B02-1,2
B02,B02@2,B02-1@2#1305,BairroCentroBairro,0.0,0,,B02-1,2
